libsize
2891392
2656833
2288905
3027297
1708891
1810151
1176007
925889
4214662
2490931
2143545
1170352
890692
1805141
2516808
1400313
2259331
2628060
1164535
625424
2225488
1784028
1108598
1428327
2473567
1952780
1276468
1500930
2437471
637610
1584242
1993054
2380072
2725451
2280896
1519449
950543
1804514
1718224
1554991
1786473
1930261
1587731
1246227
1460742
1975413
2430935
4993823
2145841
2355549
690733
853368
3335393
1183166
2438220
920562
1430339
1513076
3043107
1615053
1149125
2908786
608990
917360
1739339
2250627
2005435
1951513
1161940
1774193
733784
799630
1267275
634958
826693
1297986
1487649
1166574
604754
1518290
1268596
1281380
1093042
755479
1460558
1022275
947486
1406146
1462870
1417353
713373
1645513
904386
1434162
1174119
1023410
1425009
1430510
851226
1214754
1082293
1780494
1618996
1976271
1145683
1199925
1656668
2142626
1103809
1061372
549480
1109624
1536773
1127997
448926
1229709
1103934
1043854
580684
906405
897370
606168
745045
1027001
1541317
1468606
1282452
1103063
1268782
1192044
1242222
845600
968639
1221340
805332
1264715
786341
1257568
922530
203059
1010259
1006837
207888
1132446
1542047
961066
1307199
792761
963601
381727
1074822
1685928
1301341
1708775
696676
2189145
1213644
769628
1867861
1276220
1487053
985179
609840
236894
913837
499985
1579826
1964770
1588426
302499
1973072
901518
804240
1901047
739660
1252514
1044872
1533220
1007480
1713283
1208874
2823288
1390766
683260
865802
464053
1543275
1146166
924483
896742
1220358
1619233
1025779
1698086
814582
936351
2010624
1279754
1734711
1005833
380942
554137
860016
612316
1205253
1188043
1470316
542034
1026080
1017663
673073
709313
875982
1048172
565535
521994
1529459
759229
1566426
575111
1037345
1085802
902656
1463834
1325208
817788
1705839
775550
1357456
981862
1859577
1751971
1525315
618064
1061139
962715
700155
1300400
1008780
672402
933872
1323382
976079
736266
1205720
729479
785115
1349454
909585
537075
940742
1076716
469710
1058961
1681820
948377
1302146
1504675
1420734
2838786
1641136
2214816
2371859
1987467
1818795
2486058
1378739
1725456
1052280
3858460
2468890
3903275
1713743
943096
2048436
1916932
1713162
843609
1252408
2419069
1816890
541479
1250417
2652086
1158917
2044435
2400890
1786646
667419
1500593
1365444
1537117
1298976
585640
2144819
2946722
2114567
1161478
957001
1982187
2679135
4021572
2278305
2639892
580924
222482
988667
674594
638071
1838466
924719
302697
1192621
771241
531985
587118
1009903
951555
630718
320644
2088878
1288692
941200
1165902
1605148
2931773
2232554
2490721
713512
2141394
3808809
3418875
2619081
2659851
3614304
2109662
710990
1656083
1099288
1795900
2211753
1135408
1143946
559626
1099273
1936723
1804027
2115935
1187801
2225258
285727
1053922
368571
1654183
1391027
475573
1108306
1984792
1242871
537087
690292
1010470
1768372
1024790
804882
318367
1142971
1069896
650094
1413266
731933
1303413
1669710
818754
1188725
987877
1574516
1360365
649485
1033158
658735
1160106
967578
1187906
912734
1238476
852504
793217
597748
978620
651057
1223711
2497931
1102608
2046264
1283214
2886871
2580880
2396600
1685873
2931854
885429
1965177
2509376
2112991
769840
1590555
1862486
588522
2077846
1566359
2060347
1499941
2683865
932120
828294
906241
2041437
2175018
2608158
650467
707637
2344727
958168
994975
836906
1235825
3515698
1133832
1695553
2230021
2522932
552283
2762097
2794549
1651452
2221236
2008106
1186871
1304689
1308161
780740
1262414
904897
450149
1702996
725893
2136154
1048705
1455232
2089633
1276476
993190
284670
920938
1293308
622553
1091293
1306529
1169634
1494467
2028370
1049456
1787739
1522833
1117591
1100999
957678
975409
961431
1155808
720895
1630295
1011691
870523
1016067
1651800
560575
746402
574369
356117
1353519
1715315
1187142
1868648
635722
1712277
498589
1728208
269262
1758762
840013
1193511
1969163
1191610
1159427
1265526
1524112
707758
695629
772644
1285820
545190
1320985
1239842
394794
1629753
1388071
513970
1223392
257129
1406690
335238
1610372
1298842
1209399
1434392
1656683
1557092
1718777
985460
2319911
887655
689186
1397398
1218716
784077
1768785
1442322
1971628
1420315
1204861
1311689
980599
1172548
441805
1027209
611766
1225231
1616558
1556416
1403044
1830535
787104
1071316
774023
991221
2389557
1177285
852378
1444926
740030
1156835
2090858
1315042
994629
2215700
1002470
1631267
1265078
1047554
967739
733108
1480780
1120303
572597
2275633
1078373
1190684
1836475
1553006
1293091
1002903
910941
591302
1057349
1182143
1592572
1313846
1232663
1228875
515407
1215040
1339838
1013824
2227560
1741444
2165018
613564
1455209
1863500
1800601
1646470
1467217
885564
1527271
1704487
1361710
1089311
857034
836051
906388
1520940
1591726
1405745
943790
540766
1866645
1099574
993426
1190048
1010110
1085375
1332849
334748
799987
821457
593493
449444
1827906
2927585
1110222
1778312
953715
730347
1317966
1440394
1359710
1851635
359711
2533281
1891764
3639601
634215
747827
593873
1837887
1146562
1191843
1186423
1602243
1234423
1105940
1423255
3158859
2335917
1700236
3189861
2693680
3568903
2088784
2866540
1537251
815337
1030620
686968
1877938
983359
960198
1033605
2025380
1608821
2086734
1607236
1643981
2002194
2837651
1378431
837942
1246746
1609435
2219245
2745562
3897743
861344
1571793
2971366
1790085
1404307
903303
804742
1311052
521963
1968471
961958
1379731
6371726
2530639
883692
1094678
1143871
833999
2204536
1827243
1923028
1443382
2775432
1255895
1090731
1362743
1723568
1181113
1936911
348291
1028548
831015
1762125
2482354
1819956
2317353
1308236
2567219
1493155
428381
2098606
1920976
2124185
428553
3488252
3014337
1312753
875054
592867
410484
437401
2427827
1114558
3575592
2253248
1467071
1982500
2555442
2380871
1099345
907914
1268958
1122903
4516824
4483419
2477705
2042182
1986371
1207250
651201
1938885
836862
2766657
5436824
4060672
1419637
2774650
1020420
619795
1469777
1950201
3893068
5448961
2234953
2042751
1734678
1724315
1154523
1717156
1583212
1737093
1899851
2382691
1548915
2061281
1186568
945596
2139958
2945792
558141
1400678
2168640
2045231
3215887
1236815
1301729
901458
1259524
2451099
2301728
1031003
3031413
1337449
1101870
1584807
1496498
2100034
1272618
1980499
1805322
2341511
2908862
828776
1647828
2047715
4898189
3454434
1968108
1582934
1616749
3404022
1971858
4152249
1979207
3033957
3303874
1634465
2584853
1988380
4283492
2264933
1908981
2243491
2543435
2154755
1270546
3997545
3441898
2065186
1126241
1546884
2171203
3014904
2360851
1092895
1044459
1216445
2064923
2677518
2408091
1907953
2013526
3629214
1723711
1271869
1231500
2289538
1841549
1277053
1229412
2747552
1846560
501656
1849075
2715007
839893
780940
33696
1766945
1450956
1256065
1973482
2252172
2360007
3343348
910726
1151789
364103
1124091
940251
1340630
1196749
1250572
942381
1667777
1885589
1007686
583698
64351
2736722
3167005
1334861
2562932
1648900
2599975
1824379
859646
733648
319832
1724319
1581840
1040351
3102305
2112477
1518789
1442245
1697964
1457422
3000244
491359
2031492
2125645
2098726
2128627
1357849
1252436
2069750
1006527
984027
420942
1728601
1086254
1516614
1271085
1027085
1494015
912173
735413
1071804
1250466
1327141
912762
1162388
752625
516005
428601
1281326
238165
1052692
711324
610068
662922
711838
934645
1405859
1237542
453093
2054051
1709021
1702250
1188843
939739
2222126
1518876
1926601
1371813
1125896
953126
1689048
1511526
911207
1581355
1304136
1163562
1583501
1507310
1603464
1138442
1623400
2136406
1432170
2530260
3023823
1056294
1910966
1638989
2362083
2102656
1744341
1832562
1924910
1542566
1702964
1161533
1832463
1301050
1348339
1175114
1680225
2242567
1888875
1960176
2923979
1846154
1642549
2248234
1571691
1284812
