libsize
70644
103338
86038
68709
192350
66612
420587
482694
754169
341015
336663
184824
265145
247928
630896
478131
133103
335701
278474
37835
275934
163643
200017
205165
96566
159343
305163
215135
561410
105779
254672
229313
145771
110641
