Z	pval
-208.85378446031493	0
0.07820264463908547	0.9376668583447386
0.9592656017702555	0.33742495954148216
-1.176020780992817	0.2395865719759486
-0.07306238999717844	0.9417564700720745
0.5941659131810636	0.5524011489534044
-0.0829868676953509	0.9338619816543766
0.8916386288732157	0.3725866581031225
0.2564259767604866	0.7976219316803284
-2.353452193524802	0.01859999942930031
0.5268472042334679	0.5982996995670637
14.0636747317025	6.35013175666753e-45
