libsize
383251
366338
623052
462896
169247
290406
90218
294037
646642
370261
309867
305555
218383
363523
94036
386154
169561
175531
224559
156451
595798
161008
108620
435120
537654
234517
261477
180432
172652
188363
584891
155259
699779
272499
360188
244111
90079
268072
156582
106607
228546
151031
172267
98779
121528
275196
363033
547123
408612
142580
77441
81393
629636
192605
313560
151491
112405
270507
478989
220220
120237
521316
156119
198366
137187
369588
282048
259933
74255
175509
81607
116874
80213
110920
164746
196110
343323
267688
143795
272063
319391
121247
243014
214067
137286
149917
69611
321994
143478
239850
158080
225124
191021
161568
294296
64322
142006
164893
139047
264090
62795
108649
179825
146752
167183
108172
212533
77465
131512
192566
101173
83060
124934
138738
77252
271688
135790
259971
57980
172935
92684
70218
39522
115950
221441
114277
329118
119739
133559
151385
227840
162716
141621
190314
201934
145496
110772
204459
188092
30434
181922
306214
67643
188092
143775
275275
256844
282724
186525
150093
161574
209380
189898
189180
115221
318235
417072
172490
205302
81979
496737
113472
109025
22115
102670
72985
213232
269688
69066
35766
110994
98641
83987
219950
231299
211338
121297
69320
84331
177691
88246
95403
208136
100269
174289
52463
273461
429479
116985
115260
140959
247699
206887
272385
163351
223909
486554
200116
149182
138215
35666
137038
179605
66491
313598
204348
136863
77267
120604
87185
76188
40744
139329
76733
61267
93080
115173
193370
93435
44198
175088
109312
139282
115816
123376
176005
317866
139807
276274
97709
152787
362655
162860
199522
198169
245123
124530
277708
230451
99868
185390
156183
347204
280223
208665
174335
118049
175392
123660
133392
152625
173738
159091
260689
158056
102936
108347
138517
265861
235071
122484
327651
95103
108477
128570
354366
102601
61554
90847
498682
309400
365934
351442
179324
390814
236899
226216
223392
146798
281401
302541
60391
207463
618151
191352
276778
479242
375733
161316
133480
200685
201070
71670
84921
168341
370387
203708
225644
152116
284311
489673
365150
246215
258090
143847
102244
120862
109026
153568
95088
154625
26086
230689
171612
61242
145159
189529
143553
114431
55414
247332
167382
179842
89094
336866
170984
160806
301888
154686
240940
664866
357258
330670
211443
337546
203179
147917
243818
113689
568521
306818
157745
232378
82302
287212
372690
213837
207512
108166
184310
37388
175007
60436
371771
138057
297078
87948
118834
83533
109495
94688
54146
138551
135228
84721
80597
187616
111584
169819
315598
60192
125101
100768
81581
220181
153331
275695
217622
47100
214350
173611
172872
125221
216772
93445
125111
92274
73142
187663
139413
118591
94007
116086
138462
467492
513986
534859
398913
290877
184217
309157
198427
218144
338290
283399
88950
145569
89994
95987
168995
180024
195914
295156
248293
102283
48251
155060
174511
302590
150348
106402
98799
199278
258578
38341
112820
234222
330295
153690
167919
441823
226111
28912
167080
192891
187686
109311
473900
175227
227104
228463
115666
93848
61446
140796
222571
126957
212072
172928
188556
275841
186153
69079
54405
226720
198265
127849
154485
163361
155619
201942
445822
118423
310962
106267
152560
106661
72468
63733
75857
151822
67287
224445
141973
116579
262660
242004
49939
188808
86587
84294
158820
284920
236086
314563
163997
270082
125966
211706
67657
186334
116454
252587
129773
252932
268689
66515
453110
64015
190063
59043
136611
55001
198051
75037
36428
288162
383270
72006
119807
54565
161720
120587
88845
320305
111931
138546
216576
261964
434425
230424
393086
83199
86134
155866
524756
144350
187561
191750
304741
163308
114733
344500
226337
91192
123079
65084
119455
137442
228031
246365
218454
166007
106724
38860
141470
124992
216883
151340
126566
213460
172371
174890
269934
350277
261804
315329
242793
227155
381960
154988
131762
140661
221151
110130
41724
318363
242316
295312
243723
287289
195017
208611
101496
184315
76845
130069
311414
205266
294662
107175
129882
109334
134293
103931
288313
407164
140885
68137
215580
294033
234871
150070
165100
142608
117838
156023
148600
241824
197301
220612
122808
557740
318788
155353
204475
127469
117511
144631
166148
184485
137232
142030
204741
120520
103554
143539
80493
77014
260589
459925
143143
263493
255296
70021
451972
212954
108691
335847
60204
230976
287628
605681
190366
84207
63502
241873
275130
224579
295819
482188
409784
283222
315059
395457
497848
353574
830312
423768
537872
329879
478856
164646
164536
347236
124960
215211
258883
179730
194564
580635
317752
643333
276328
321951
247148
248341
153853
162420
216858
359069
251137
251709
448895
122402
472601
703925
300109
288419
185231
222309
217991
118469
406934
97133
166463
961158
236798
223723
286451
198594
182453
311034
402842
370718
234775
544518
270855
304232
251634
457947
199140
267638
65143
99106
158459
182898
217478
198697
148730
174264
160219
136490
47995
505732
224257
244658
28749
286178
449517
189615
117454
70221
55242
177969
181868
148761
389222
381560
173288
410874
524384
214755
147536
72551
340539
48324
336849
275717
373620
224431
231145
182041
232329
381689
111192
159010
603852
489368
207122
429289
148095
92287
172760
332260
755455
535246
288369
88682
236599
222007
143994
332381
128265
262803
302842
256585
262204
268911
287164
226986
195486
399191
78475
155092
191789
147331
173343
244898
138561
263787
139921
454943
216618
219706
257266
224307
179093
262229
232864
192452
296491
246967
318019
445917
579077
117979
272098
210679
726249
259909
438879
187758
190309
338024
376851
528766
192173
278036
605481
180298
493297
152881
575254
403842
197611
339279
272158
311102
145781
416968
342716
305833
199280
192744
255253
218727
266473
223014
203412
211954
325929
463025
365145
442791
440821
340828
287463
303875
273184
459594
448051
416849
336574
526269
718739
67336
219486
246271
170069
302876
6919
249549
217451
159024
288257
120394
247199
201427
98757
249865
84225
203105
183444
135692
360503
136477
115140
314866
207265
88973
74803
22768
492374
374949
213848
536090
116061
377128
190155
100953
156206
46839
260721
266606
176902
263881
215251
193363
142095
142009
227128
262570
115117
193975
181923
379287
286061
222900
208687
180369
128540
86208
103397
154033
96381
149255
117011
141950
218663
166752
95523
284685
259500
285847
154514
346934
155450
116326
128363
284786
34542
199234
102025
87234
173212
144538
119455
366972
215951
39100
404024
119048
163586
148876
202944
383347
295978
198898
405493
131144
138588
244680
252687
266045
179633
279105
205824
189713
327054
194534
199197
100856
109621
194123
307199
266256
143091
264185
137882
281520
158722
403685
276621
330330
206222
250731
224446
244351
120496
244327
185135
172220
222429
695243
195187
478841
317152
268438
335482
168465
103855
